,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,out_thm,ID
600,520,Johannesburg,"('nan', 'Free State', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Free State', 'South Africa'))",1,260,Johannesburg,South Africa,Free State,,,
601,521,Johannesburg,"('nan', 'Free State', 'South Africa')",1,303.6228159636261,-2.208560865395239,26.4978933,-28.7853618,"('Johannesburg', ('nan', 'Free State', 'South Africa'))",1,260,"('nan', 'Free State', 'South Africa')",South Africa,Free State,,,
602,522,Johannesburg,"('nan', 'Hokwe', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Hokwe', 'Mozambique'))",1,261,Johannesburg,Mozambique,Hokwe,,,
603,523,Johannesburg,"('nan', 'Hokwe', 'Mozambique')",1,584.6084551004576,0.2000443767413042,33.17304480000001,-24.6870907,"('Johannesburg', ('nan', 'Hokwe', 'Mozambique'))",1,261,"('nan', 'Hokwe', 'Mozambique')",Mozambique,Hokwe,,,
604,524,Johannesburg,"('nan', 'Khayelitsha', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Khayelitsha', 'South Africa'))",1,262,Johannesburg,South Africa,Khayelitsha,,,
605,525,Johannesburg,"('nan', 'Khayelitsha', 'South Africa')",1,1312.9220604944694,-2.454932869632867,18.6674201,-34.0405905,"('Johannesburg', ('nan', 'Khayelitsha', 'South Africa'))",1,262,"('nan', 'Khayelitsha', 'South Africa')",South Africa,Khayelitsha,,,
606,526,Johannesburg,"('nan', 'Lethabong', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Lethabong', 'South Africa'))",1,263,Johannesburg,South Africa,Lethabong,,,
607,527,Johannesburg,"('nan', 'Lethabong', 'South Africa')",1,76.50835318200326,2.4378278727340907,27.4833,-25.43,"('Johannesburg', ('nan', 'Lethabong', 'South Africa'))",1,263,"('nan', 'Lethabong', 'South Africa')",South Africa,Lethabong,,,
608,528,Johannesburg,"('nan', 'Lusikisiki', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Lusikisiki', 'South Africa'))",1,264,Johannesburg,South Africa,Lusikisiki,,,
609,529,Johannesburg,"('nan', 'Lusikisiki', 'South Africa')",1,514.8676368936775,-1.238771493698234,29.573008,-31.36297,"('Johannesburg', ('nan', 'Lusikisiki', 'South Africa'))",1,264,"('nan', 'Lusikisiki', 'South Africa')",South Africa,Lusikisiki,,,
610,530,Johannesburg,"('nan', 'Oromiya', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Oromiya', 'Ethiopia'))",1,265,Johannesburg,Ethiopia,Oromiya,,,
611,531,Johannesburg,"('nan', 'Oromiya', 'Ethiopia')",1,3370.696859421311,1.0105148656194969,40.0299727,7.6721644,"('Johannesburg', ('nan', 'Oromiya', 'Ethiopia'))",1,265,"('nan', 'Oromiya', 'Ethiopia')",Ethiopia,Oromiya,,,
612,532,Johannesburg,"('nan', 'Tlakgameng', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('nan', 'Tlakgameng', 'South Africa'))",1,266,Johannesburg,South Africa,Tlakgameng,,,
613,533,Johannesburg,"('nan', 'Tlakgameng', 'South Africa')",1,409.8471964431481,-3.007918246074159,24.343264728898465,-26.468850300000003,"('Johannesburg', ('nan', 'Tlakgameng', 'South Africa'))",1,266,"('nan', 'Tlakgameng', 'South Africa')",South Africa,Tlakgameng,,,
614,534,Accra,"('Lome', 'Lome', 'Togo')",9,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lome', 'Lome', 'Togo'))",1,267,Accra,Togo,Lome,Lome,,
615,535,Accra,"('Lome', 'Lome', 'Togo')",9,160.7659622863131,0.3124041034658343,1.215829,6.130419,"('Accra', ('Lome', 'Lome', 'Togo'))",1,267,"('Lome', 'Lome', 'Togo')",Togo,Lome,Lome,,
616,536,Accra,"('Tamale', 'Tamale', 'Ghana')",9,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tamale', 'Tamale', 'Ghana'))",1,268,Accra,Ghana,Tamale,Tamale,(No Answer),2.0
617,536,Accra,"('Tamale', 'Tamale', 'Ghana')",9,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tamale', 'Tamale', 'Ghana'))",1,268,Accra,Ghana,Tamale,Tamale,Work,2.0
618,537,Accra,"('Tamale', 'Tamale', 'Ghana')",9,420.61481836986496,1.7493306492307177,-0.8423985999999999,9.4051992,"('Accra', ('Tamale', 'Tamale', 'Ghana'))",1,268,"('Tamale', 'Tamale', 'Ghana')",Ghana,Tamale,Tamale,(No Answer),2.0
619,537,Accra,"('Tamale', 'Tamale', 'Ghana')",9,420.61481836986496,1.7493306492307177,-0.8423985999999999,9.4051992,"('Accra', ('Tamale', 'Tamale', 'Ghana'))",1,268,"('Tamale', 'Tamale', 'Ghana')",Ghana,Tamale,Tamale,Work,2.0
620,538,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,Accra,Nigeria,Lagos,Lagos,(No Answer),4.0
621,538,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,Accra,Nigeria,Lagos,Lagos,Restart,1.0
622,538,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,Accra,Nigeria,Lagos,Lagos,Work,5.0
623,539,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,412.4315844660987,0.2468235108833088,3.3941795,6.4550575,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,"('Lagos', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos,(No Answer),4.0
624,539,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,412.4315844660987,0.2468235108833088,3.3941795,6.4550575,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,"('Lagos', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos,Restart,1.0
625,539,Accra,"('Lagos', 'Lagos', 'Nigeria')",7,412.4315844660987,0.2468235108833088,3.3941795,6.4550575,"('Accra', ('Lagos', 'Lagos', 'Nigeria'))",1,269,"('Lagos', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos,Work,5.0
626,540,Accra,"('Niamey', 'Niamey', 'Niger')",7,0.01,0.0,-0.187971,5.591177,"('Accra', ('Niamey', 'Niamey', 'Niger'))",1,270,Accra,Niger,Niamey,Niamey,Safety,1.0
627,541,Accra,"('Niamey', 'Niamey', 'Niger')",7,925.426433739452,1.289201751064207,2.109823,13.524834,"('Accra', ('Niamey', 'Niamey', 'Niger'))",1,270,"('Niamey', 'Niamey', 'Niger')",Niger,Niamey,Niamey,Safety,1.0
628,542,Accra,"('Kasoa', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kasoa', 'Accra', 'Ghana'))",1,271,Accra,Ghana,Accra,Kasoa,(No Answer),3.0
629,542,Accra,"('Kasoa', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kasoa', 'Accra', 'Ghana'))",1,271,Accra,Ghana,Accra,Kasoa,Work,3.0
630,543,Accra,"('Kasoa', 'Accra', 'Ghana')",4,34.40201694617115,-2.6202342142213197,-0.4374909999999999,5.532573,"('Accra', ('Kasoa', 'Accra', 'Ghana'))",1,271,"('Kasoa', 'Accra', 'Ghana')",Ghana,Accra,Kasoa,(No Answer),3.0
631,543,Accra,"('Kasoa', 'Accra', 'Ghana')",4,34.40201694617115,-2.6202342142213197,-0.4374909999999999,5.532573,"('Accra', ('Kasoa', 'Accra', 'Ghana'))",1,271,"('Kasoa', 'Accra', 'Ghana')",Ghana,Accra,Kasoa,Work,3.0
632,544,Accra,"('Mamprobi', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mamprobi', 'Accra', 'Ghana'))",1,272,Accra,Ghana,Accra,Mamprobi,(No Answer),3.0
633,544,Accra,"('Mamprobi', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mamprobi', 'Accra', 'Ghana'))",1,272,Accra,Ghana,Accra,Mamprobi,Work,3.0
634,545,Accra,"('Mamprobi', 'Accra', 'Ghana')",4,18.60713816091073,-2.016667527105792,-0.2402731,5.5356856,"('Accra', ('Mamprobi', 'Accra', 'Ghana'))",1,272,"('Mamprobi', 'Accra', 'Ghana')",Ghana,Accra,Mamprobi,(No Answer),3.0
635,545,Accra,"('Mamprobi', 'Accra', 'Ghana')",4,18.60713816091073,-2.016667527105792,-0.2402731,5.5356856,"('Accra', ('Mamprobi', 'Accra', 'Ghana'))",1,272,"('Mamprobi', 'Accra', 'Ghana')",Ghana,Accra,Mamprobi,Work,3.0
636,546,Accra,"('Nima', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,Accra,Ghana,Accra,Nima,(No Answer),2.0
637,546,Accra,"('Nima', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,Accra,Ghana,Accra,Nima,Education,1.0
638,546,Accra,"('Nima', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,Accra,Ghana,Accra,Nima,Kin,1.0
639,546,Accra,"('Nima', 'Accra', 'Ghana')",4,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,Accra,Ghana,Accra,Nima,Work,3.0
640,547,Accra,"('Nima', 'Accra', 'Ghana')",4,4.530205381275725,0.952349674625272,-0.1987685,5.5820252,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,"('Nima', 'Accra', 'Ghana')",Ghana,Accra,Nima,(No Answer),2.0
641,547,Accra,"('Nima', 'Accra', 'Ghana')",4,4.530205381275725,0.952349674625272,-0.1987685,5.5820252,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,"('Nima', 'Accra', 'Ghana')",Ghana,Accra,Nima,Education,1.0
642,547,Accra,"('Nima', 'Accra', 'Ghana')",4,4.530205381275725,0.952349674625272,-0.1987685,5.5820252,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,"('Nima', 'Accra', 'Ghana')",Ghana,Accra,Nima,Kin,1.0
643,547,Accra,"('Nima', 'Accra', 'Ghana')",4,4.530205381275725,0.952349674625272,-0.1987685,5.5820252,"('Accra', ('Nima', 'Accra', 'Ghana'))",1,273,"('Nima', 'Accra', 'Ghana')",Ghana,Accra,Nima,Work,3.0
644,548,Accra,"('Mallam', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mallam', 'Accra', 'Ghana'))",1,274,Accra,Ghana,Accra,Mallam,Housing,2.0
645,548,Accra,"('Mallam', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mallam', 'Accra', 'Ghana'))",1,274,Accra,Ghana,Accra,Mallam,Work,1.0
646,549,Accra,"('Mallam', 'Accra', 'Ghana')",3,7.874494691772695,2.773281123610487,-0.2889602,5.5743359,"('Accra', ('Mallam', 'Accra', 'Ghana'))",1,274,"('Mallam', 'Accra', 'Ghana')",Ghana,Accra,Mallam,Housing,2.0
647,549,Accra,"('Mallam', 'Accra', 'Ghana')",3,7.874494691772695,2.773281123610487,-0.2889602,5.5743359,"('Accra', ('Mallam', 'Accra', 'Ghana'))",1,274,"('Mallam', 'Accra', 'Ghana')",Ghana,Accra,Mallam,Work,1.0
648,550,Accra,"('Tema', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,Accra,Ghana,Accra,Tema,(No Answer),1.0
649,550,Accra,"('Tema', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,Accra,Ghana,Accra,Tema,Housing,1.0
650,550,Accra,"('Tema', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,Accra,Ghana,Accra,Tema,Restart,1.0
651,550,Accra,"('Tema', 'Accra', 'Ghana')",3,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,Accra,Ghana,Accra,Tema,Work,1.0
652,551,Accra,"('Tema', 'Accra', 'Ghana')",3,17.729620306110053,-0.1694064074734398,-0.0096592,5.6596441,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,"('Tema', 'Accra', 'Ghana')",Ghana,Accra,Tema,(No Answer),1.0
653,551,Accra,"('Tema', 'Accra', 'Ghana')",3,17.729620306110053,-0.1694064074734398,-0.0096592,5.6596441,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,"('Tema', 'Accra', 'Ghana')",Ghana,Accra,Tema,Housing,1.0
654,551,Accra,"('Tema', 'Accra', 'Ghana')",3,17.729620306110053,-0.1694064074734398,-0.0096592,5.6596441,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,"('Tema', 'Accra', 'Ghana')",Ghana,Accra,Tema,Restart,1.0
655,551,Accra,"('Tema', 'Accra', 'Ghana')",3,17.729620306110053,-0.1694064074734398,-0.0096592,5.6596441,"('Accra', ('Tema', 'Accra', 'Ghana'))",1,275,"('Tema', 'Accra', 'Ghana')",Ghana,Accra,Tema,Work,1.0
656,552,Accra,"('Adabraka', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adabraka', 'Accra', 'Ghana'))",1,276,Accra,Ghana,Accra,Adabraka,(No Answer),3.0
657,552,Accra,"('Adabraka', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adabraka', 'Accra', 'Ghana'))",1,276,Accra,Ghana,Accra,Adabraka,Work,1.0
658,553,Accra,"('Adabraka', 'Accra', 'Ghana')",2,2.4564368464493174,0.920524026625745,-0.2090724,5.566430400000001,"('Accra', ('Adabraka', 'Accra', 'Ghana'))",1,276,"('Adabraka', 'Accra', 'Ghana')",Ghana,Accra,Adabraka,(No Answer),3.0
659,553,Accra,"('Adabraka', 'Accra', 'Ghana')",2,2.4564368464493174,0.920524026625745,-0.2090724,5.566430400000001,"('Accra', ('Adabraka', 'Accra', 'Ghana'))",1,276,"('Adabraka', 'Accra', 'Ghana')",Ghana,Accra,Adabraka,Work,1.0
660,554,Accra,"('Agogo', 'Kumasi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Agogo', 'Kumasi', 'Ghana'))",1,277,Accra,Ghana,Kumasi,Agogo,Kin,2.0
661,555,Accra,"('Agogo', 'Kumasi', 'Ghana')",2,168.85284428193455,2.1708699042792885,-1.0847298,6.8008746,"('Accra', ('Agogo', 'Kumasi', 'Ghana'))",1,277,"('Agogo', 'Kumasi', 'Ghana')",Ghana,Kumasi,Agogo,Kin,2.0
662,556,Accra,"('Asawase', 'Kumasi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Asawase', 'Kumasi', 'Ghana'))",1,278,Accra,Ghana,Kumasi,Asawase,(No Answer),1.0
663,556,Accra,"('Asawase', 'Kumasi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Asawase', 'Kumasi', 'Ghana'))",1,278,Accra,Ghana,Kumasi,Asawase,Work,1.0
664,557,Accra,"('Asawase', 'Kumasi', 'Ghana')",2,198.97409737634808,2.441930471157612,-1.5990742,6.700224799999999,"('Accra', ('Asawase', 'Kumasi', 'Ghana'))",1,278,"('Asawase', 'Kumasi', 'Ghana')",Ghana,Kumasi,Asawase,(No Answer),1.0
665,557,Accra,"('Asawase', 'Kumasi', 'Ghana')",2,198.97409737634808,2.441930471157612,-1.5990742,6.700224799999999,"('Accra', ('Asawase', 'Kumasi', 'Ghana'))",1,278,"('Asawase', 'Kumasi', 'Ghana')",Ghana,Kumasi,Asawase,Work,1.0
666,558,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,Accra,Ghana,Accra,Ashaiman,(No Answer),5.0
667,558,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,Accra,Ghana,Accra,Ashaiman,Education,1.0
668,558,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,Accra,Ghana,Accra,Ashaiman,Work,1.0
669,559,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,15.303950420124467,0.0574139719394666,-0.029529,5.694385,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,"('Ashaiman', 'Accra', 'Ghana')",Ghana,Accra,Ashaiman,(No Answer),5.0
670,559,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,15.303950420124467,0.0574139719394666,-0.029529,5.694385,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,"('Ashaiman', 'Accra', 'Ghana')",Ghana,Accra,Ashaiman,Education,1.0
671,559,Accra,"('Ashaiman', 'Accra', 'Ghana')",2,15.303950420124467,0.0574139719394666,-0.029529,5.694385,"('Accra', ('Ashaiman', 'Accra', 'Ghana'))",1,279,"('Ashaiman', 'Accra', 'Ghana')",Ghana,Accra,Ashaiman,Work,1.0
672,560,Accra,"('Bolgatanga', 'Bolgatanga', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bolgatanga', 'Bolgatanga', 'Ghana'))",1,280,Accra,Ghana,Bolgatanga,Bolgatanga,(No Answer),1.0
673,560,Accra,"('Bolgatanga', 'Bolgatanga', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bolgatanga', 'Bolgatanga', 'Ghana'))",1,280,Accra,Ghana,Bolgatanga,Bolgatanga,Education,1.0
674,561,Accra,"('Bolgatanga', 'Bolgatanga', 'Ghana')",2,586.9978464999019,1.689376857420973,-0.8487322,10.7853963,"('Accra', ('Bolgatanga', 'Bolgatanga', 'Ghana'))",1,280,"('Bolgatanga', 'Bolgatanga', 'Ghana')",Ghana,Bolgatanga,Bolgatanga,(No Answer),1.0
675,561,Accra,"('Bolgatanga', 'Bolgatanga', 'Ghana')",2,586.9978464999019,1.689376857420973,-0.8487322,10.7853963,"('Accra', ('Bolgatanga', 'Bolgatanga', 'Ghana'))",1,280,"('Bolgatanga', 'Bolgatanga', 'Ghana')",Ghana,Bolgatanga,Bolgatanga,Education,1.0
676,562,Accra,"('Cape Coast', 'Cape Coast', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Cape Coast', 'Cape Coast', 'Ghana'))",1,281,Accra,Ghana,Cape Coast,Cape Coast,(No Answer),2.0
677,563,Accra,"('Cape Coast', 'Cape Coast', 'Ghana')",2,135.2528069705219,-2.644940392393452,-1.2430793,5.107467,"('Accra', ('Cape Coast', 'Cape Coast', 'Ghana'))",1,281,"('Cape Coast', 'Cape Coast', 'Ghana')",Ghana,Cape Coast,Cape Coast,(No Answer),2.0
678,564,Accra,"('Dansoman', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dansoman', 'Accra', 'Ghana'))",1,282,Accra,Ghana,Accra,Dansoman,(No Answer),2.0
679,564,Accra,"('Dansoman', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dansoman', 'Accra', 'Ghana'))",1,282,Accra,Ghana,Accra,Dansoman,Housing,2.0
680,565,Accra,"('Dansoman', 'Accra', 'Ghana')",2,4.775430059489625,-3.093649952734109,-0.2656595,5.5468112000000005,"('Accra', ('Dansoman', 'Accra', 'Ghana'))",1,282,"('Dansoman', 'Accra', 'Ghana')",Ghana,Accra,Dansoman,(No Answer),2.0
681,565,Accra,"('Dansoman', 'Accra', 'Ghana')",2,4.775430059489625,-3.093649952734109,-0.2656595,5.5468112000000005,"('Accra', ('Dansoman', 'Accra', 'Ghana'))",1,282,"('Dansoman', 'Accra', 'Ghana')",Ghana,Accra,Dansoman,Housing,2.0
682,566,Accra,"('Dodowa', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dodowa', 'Accra', 'Ghana'))",1,283,Accra,Ghana,Accra,Dodowa,Housing,1.0
683,566,Accra,"('Dodowa', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dodowa', 'Accra', 'Ghana'))",1,283,Accra,Ghana,Accra,Dodowa,Work,2.0
684,567,Accra,"('Dodowa', 'Accra', 'Ghana')",2,23.54755881399215,1.2078037103456225,-0.092089,5.884244,"('Accra', ('Dodowa', 'Accra', 'Ghana'))",1,283,"('Dodowa', 'Accra', 'Ghana')",Ghana,Accra,Dodowa,Housing,1.0
685,567,Accra,"('Dodowa', 'Accra', 'Ghana')",2,23.54755881399215,1.2078037103456225,-0.092089,5.884244,"('Accra', ('Dodowa', 'Accra', 'Ghana'))",1,283,"('Dodowa', 'Accra', 'Ghana')",Ghana,Accra,Dodowa,Work,2.0
686,568,Accra,"('Gushiegu', 'Gushiegu', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Gushiegu', 'Gushiegu', 'Ghana'))",1,284,Accra,Ghana,Gushiegu,Gushiegu,,
687,569,Accra,"('Gushiegu', 'Gushiegu', 'Ghana')",2,486.4224002115568,1.5695676279001272,-0.2164706,9.9185016,"('Accra', ('Gushiegu', 'Gushiegu', 'Ghana'))",1,284,"('Gushiegu', 'Gushiegu', 'Ghana')",Ghana,Gushiegu,Gushiegu,,
688,570,Accra,"('Gyemani', 'Ho', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Gyemani', 'Ho', 'Ghana'))",1,285,Accra,Ghana,Ho,Gyemani,(No Answer),2.0
689,571,Accra,"('Gyemani', 'Ho', 'Ghana')",2,124.83746544881583,0.9717323201500808,0.4688931999999999,6.612659799999999,"('Accra', ('Gyemani', 'Ho', 'Ghana'))",1,285,"('Gyemani', 'Ho', 'Ghana')",Ghana,Ho,Gyemani,(No Answer),2.0
690,572,Accra,"('Ikeja', 'Lagos', 'Nigeria')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ikeja', 'Lagos', 'Nigeria'))",1,286,Accra,Nigeria,Lagos,Ikeja,Kin,1.0
691,572,Accra,"('Ikeja', 'Lagos', 'Nigeria')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ikeja', 'Lagos', 'Nigeria'))",1,286,Accra,Nigeria,Lagos,Ikeja,Safety,1.0
692,573,Accra,"('Ikeja', 'Lagos', 'Nigeria')",2,402.5108049827503,0.2565154856442944,3.3532040740949824,6.6048591000000005,"('Accra', ('Ikeja', 'Lagos', 'Nigeria'))",1,286,"('Ikeja', 'Lagos', 'Nigeria')",Nigeria,Lagos,Ikeja,Kin,1.0
693,573,Accra,"('Ikeja', 'Lagos', 'Nigeria')",2,402.5108049827503,0.2565154856442944,3.3532040740949824,6.6048591000000005,"('Accra', ('Ikeja', 'Lagos', 'Nigeria'))",1,286,"('Ikeja', 'Lagos', 'Nigeria')",Nigeria,Lagos,Ikeja,Safety,1.0
694,574,Accra,"('Lapaz', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,Accra,Ghana,Accra,Lapaz,(No Answer),1.0
695,574,Accra,"('Lapaz', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,Accra,Ghana,Accra,Lapaz,Education,1.0
696,574,Accra,"('Lapaz', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,Accra,Ghana,Accra,Lapaz,Housing,1.0
697,575,Accra,"('Lapaz', 'Accra', 'Ghana')",2,12.561218585887737,-2.3644172703279462,-0.24869,5.6073648,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,"('Lapaz', 'Accra', 'Ghana')",Ghana,Accra,Lapaz,(No Answer),1.0
698,575,Accra,"('Lapaz', 'Accra', 'Ghana')",2,12.561218585887737,-2.3644172703279462,-0.24869,5.6073648,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,"('Lapaz', 'Accra', 'Ghana')",Ghana,Accra,Lapaz,Education,1.0
699,575,Accra,"('Lapaz', 'Accra', 'Ghana')",2,12.561218585887737,-2.3644172703279462,-0.24869,5.6073648,"('Accra', ('Lapaz', 'Accra', 'Ghana'))",1,287,"('Lapaz', 'Accra', 'Ghana')",Ghana,Accra,Lapaz,Housing,1.0
700,576,Accra,"('Mamobi', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mamobi', 'Accra', 'Ghana'))",1,288,Accra,Ghana,Accra,Mamobi,Kin,1.0
701,576,Accra,"('Mamobi', 'Accra', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mamobi', 'Accra', 'Ghana'))",1,288,Accra,Ghana,Accra,Mamobi,Work,1.0
702,577,Accra,"('Mamobi', 'Accra', 'Ghana')",2,5.6911486185442905,0.9826752311138868,-0.1939666,5.591402099999999,"('Accra', ('Mamobi', 'Accra', 'Ghana'))",1,288,"('Mamobi', 'Accra', 'Ghana')",Ghana,Accra,Mamobi,Kin,1.0
703,577,Accra,"('Mamobi', 'Accra', 'Ghana')",2,5.6911486185442905,0.9826752311138868,-0.1939666,5.591402099999999,"('Accra', ('Mamobi', 'Accra', 'Ghana'))",1,288,"('Mamobi', 'Accra', 'Ghana')",Ghana,Accra,Mamobi,Work,1.0
704,578,Accra,"('Mampong', 'Kumasi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mampong', 'Kumasi', 'Ghana'))",1,289,Accra,Ghana,Kumasi,Mampong,Kin,2.0
705,578,Accra,"('Mampong', 'Kumasi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mampong', 'Kumasi', 'Ghana'))",1,289,Accra,Ghana,Kumasi,Mampong,Work,1.0
706,579,Accra,"('Mampong', 'Kumasi', 'Ghana')",2,204.78384033989997,2.302007168515904,-1.40425,7.056139,"('Accra', ('Mampong', 'Kumasi', 'Ghana'))",1,289,"('Mampong', 'Kumasi', 'Ghana')",Ghana,Kumasi,Mampong,Kin,2.0
707,579,Accra,"('Mampong', 'Kumasi', 'Ghana')",2,204.78384033989997,2.302007168515904,-1.40425,7.056139,"('Accra', ('Mampong', 'Kumasi', 'Ghana'))",1,289,"('Mampong', 'Kumasi', 'Ghana')",Ghana,Kumasi,Mampong,Work,1.0
